PWS ID,PWS Name,Contaminant,MCL,Location Has a Full Set of Results,Average Above MCL,Average Result,Facility ID,Facility Name,Sample Point ID,Sample Point Name,PWS Size,Facility Water Type,Sample Point Type,EPA Region,State
PA7360345,MANHEIM AUTO AUCTION,PFOS,0.0040 æg/L,Y,Y,0.0078,100,MAIN WELLS 1&2,E,MAIN WELLS 1&2,S,GW,EP,Region 3,PA
PA7670061,SUEZ NEWBERRY SYSTEM,PFOS,0.0040 æg/L,Y,Y,0.0048,104,REESER PUMPHOUSE,E,Entry Point 4,S,GW,EP,Region 3,PA
PA7670061,SUEZ NEWBERRY SYSTEM,PFOS,0.0040 æg/L,Y,Y,0.0058,105,SUSQ VILLAGE PUMPHS,E,Entry Point 5,S,GW,EP,Region 3,PA
PA7670062,STEWARTSTOWN BORO WATER AUTH,PFOA,0.0040 æg/L,Y,Y,0.0046,0107,Well House - 7,EP007,Well 7 EP,S,GW,EP,Region 3,PA
PA7670071,DILLSBURG AREA AUTHORITY,PFOS,0.0040 æg/L,Y,Y,0.0044,102,WELL 4 PUMPHOUSE,E,WELL 4 PUMPHOUSE,S,GW,EP,Region 3,PA
PA7670088,SHREWSBURY BOROUGH,PFOA,0.0040 æg/L,Y,Y,0.0051,101,PUMPHOUSE,E,Pumphouse Entry Point,S,GW,EP,Region 3,PA
PA7670088,SHREWSBURY BOROUGH,PFOS,0.0040 æg/L,Y,Y,0.011,101,PUMPHOUSE,E,Pumphouse Entry Point,S,GW,EP,Region 3,PA
PA7670088,SHREWSBURY BOROUGH,PFOA,0.0040 æg/L,Y,Y,0.0045,107,LUTHERAN HOME WELL,E,Lutheran Home Well Entry Point,S,GW,EP,Region 3,PA
PR0003262,MANATI EAST,PFOS,0.0040 æg/L,Y,Y,0.0046,00004,PZ CORDOVA AVILA,3262004,PZ CORDOVA AVILA,L,MX,EP,Region 2,PR
PR0003293,AGUADILLA,PFOS,0.0040 æg/L,Y,Y,0.0053,00010,PZ RINCON I,3293010,PZ RINCON I,L,GW,EP,Region 2,PR
PR0003293,AGUADILLA,PFOS,0.0040 æg/L,Y,Y,0.0049,00013,PZ RIO GRANDE I,3293013,PZ RIO GRANDE I,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.011,00008,PZ ALHAMBRA II NUEVO,3824008,PZ ALHAMBRA II NUEVO,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.011,00009,PZ ALHAMBRA I VIEJO,3824009,PZ ALHAMBRA I VIEJO,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0088,00010,PZ ARJONA,3824010,PZ ARJONA,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.012,00011,PZ ATOMICA,3824011,PZ ATOMICA,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.012,00015,PZ FAGOT,3824015,PZ FAGOT,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,Hazard Index (HI),1 (unitless),Y,Y,2,00016,PZ FEBLES,3824016,PZ FEBLES,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFHxS,0.01 æg/L,Y,Y,0.02,00016,PZ FEBLES,3824016,PZ FEBLES,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.025,00016,PZ FEBLES,3824016,PZ FEBLES,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.011,00018,AAA COMERCIAL,3824018,PZ AAA COMERCIAL,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.01,00020,PZ RAMOS ANTONINI,3824020,PZ RAMOS ANTONINI,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0065,00021,PZ RESTAURADA I,3824021,PZ RESTAURADA I,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0063,00022,PZ RESTAURADA II,3824022,PZ RESTAURADA II,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0077,00023,PZ RESTAURADA III,3824023,PZ RESTAURADA III,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0054,00025,PZ RESTAURADA V,3824025,PZ RESTAURADA V,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.011,00026,PZ RESTAURADA VI,3824026,PZ RESTAURADA VI,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.013,00027,PZ RESTAURADA VII,3824027,PZ RESTAURADA VII,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.013,00028,PZ RESTAURADA VIII,3824028,PZ RESTAURADA VIII,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0095,00042,PZ COSTA CARIBE,3824042,PZ COSTA CARIBE,L,GW,EP,Region 2,PR
PR0003824,PONCE URBANO,PFOS,0.0040 æg/L,Y,Y,0.0054,00044,PZ CAMINO DEL SUR,3293044,PZ CAMINO DEL SUR,L,GW,EP,Region 2,PR
PR0003904,SANTA ISABEL URBANO,PFOS,0.0040 æg/L,Y,Y,0.0052,00002,PZ SANTIAGO APOSTOL,3904002,PZ SANTIAGO APOSTOL,L,GW,EP,Region 2,PR
PR0004534,JACAGUAS,PFOS,0.0040 æg/L,Y,Y,0.0047,00001,JACAGUAS,45340100,PZ CEIBA,S,GW,EP,Region 2,PR
PR0004534,JACAGUAS,PFOS,0.0040 æg/L,Y,Y,0.012,00001,JACAGUAS,45340200,PZ RIO,S,GW,EP,Region 2,PR
PR0004545,AIBONITO LA PLATA,PFOS,0.0040 æg/L,Y,Y,0.026,00007,PZ MATADERO WELL,4545007,PZ MATADERO,L,GW,EP,Region 2,PR
PR0004604,EXPERIMENTAL,PFOS,0.0040 æg/L,Y,Y,0.0054,00001,EXPERIMENTAL,46040001,PZ EXPERIMENTAL,S,GW,EP,Region 2,PR
PR0004695,CIDRA URBANO,PFOS,0.0040 æg/L,Y,Y,0.0077,00015,PF CIDRA URBANO,4695015,PF CIDRA URBANO,L,SW,EP,Region 2,PR
PR0004885,SALINAS URBANO,PFOS,0.0040 æg/L,Y,Y,0.0083,00001,SALINAS,48850000,PZ LA MARGARITA,S,GW,EP,Region 2,PR
PR0004885,SALINAS URBANO,PFOS,0.0040 æg/L,Y,Y,0.0056,00001,SALINAS,48850100,PZ URBANO SALINAS 1,S,GW,EP,Region 2,PR
PR0004885,SALINAS URBANO,PFOS,0.0040 æg/L,Y,Y,0.0053,00001,SALINAS,48850700,PZ URBANO SALINAS 3,S,GW,EP,Region 2,PR
PR0004955,AIBONITO URBANO,PFOS,0.0040 æg/L,Y,Y,0.0043,00020,AIBONITO 2,49550002,PZ EXT. SAN LUIS 2,S,GW,EP,Region 2,PR
PR0518085,UPR CAYEY,PFOS,0.0040 æg/L,Y,Y,0.015,20001,Sampling Station,EP001,Distribution tank Sample,S,GW,EP,Region 2,PR
RI1559517,NORTH KINGSTOWN TOWN OF,PFOS,0.0040 æg/L,Y,Y,0.0045,20005,Well #5 TP,EP005,Entry Point to Dist. System,L,GW,EP,Region 1,RI
RI1559517,NORTH KINGSTOWN TOWN OF,PFOA,0.0040 æg/L,Y,Y,0.0077,20007,Well #9 TP,EP007,Entry Point to Dist. System,L,GW,EP,Region 1,RI
RI1615623,SOUTH KINGSTOWN-SOUTH SHORE,PFOA,0.0040 æg/L,Y,Y,0.0061,W001,Well #1,W001,Well #1,S,GW,EP,Region 1,RI
RI1858422,UNIVERSITY OF RHODE ISLAND,PFOA,0.0040 æg/L,Y,Y,0.016,20005,Wells #2 - #4 Treatment Plant,EP0005,Entry Point to Dist. System,L,GW,EP,Region 1,RI
RI1858422,UNIVERSITY OF RHODE ISLAND,PFOS,0.0040 æg/L,Y,Y,0.0045,20005,Wells #2 - #4 Treatment Plant,EP0005,Entry Point to Dist. System,L,GW,EP,Region 1,RI
SC0820009,BCWSA EAST COOPER (0820009),PFOA,0.0040 æg/L,Y,Y,0.0054,08001,East Cooper,P08001,655 Water Plant Rd. Moncks Corner SC 29461,L,SW,EP,Region 4,SC
SC0820009,BCWSA EAST COOPER (0820009),PFOS,0.0040 æg/L,Y,Y,0.0066,08001,East Cooper,P08001,655 Water Plant Rd. Moncks Corner SC 29461,L,SW,EP,Region 4,SC
SC1010005,FOLLY BEACH CITY OF (1010005),PFOA,0.0040 æg/L,Y,Y,0.0045,10001,Master Meter,EP001,Entry Point,S,SW,EP,Region 4,SC
SC1010005,FOLLY BEACH CITY OF (1010005),PFOS,0.0040 æg/L,Y,Y,0.0066,10001,Master Meter,EP001,Entry Point,S,SW,EP,Region 4,SC
SC1010008,KIAWAH ISLAND UTILITY (SC1010008),PFOS,0.0040 æg/L,Y,Y,0.0063,10103,CC 1020002 St John's Water,P10103,MM at head of Kiawah Island Pkwy.,S,SW,EP,Region 4,SC
SC1110002,BLACKSBURG TOWN OF (1110002),PFOA,0.0040 æg/L,Y,Y,0.011,10001,Gafney BPW Intertie,EP001,Cooksey St tank - post-treatment,S,SW,EP,Region 4,SC
SC1110002,BLACKSBURG TOWN OF (1110002),PFOS,0.0040 æg/L,Y,Y,0.011,10001,Gafney BPW Intertie,EP001,Cooksey St tank - post-treatment,S,SW,EP,Region 4,SC
SC1120002,GRASSY POND WATER CO (1120002),PFOA,0.0040 æg/L,Y,Y,0.013,10200,Board of Public Works pump station,PS002,BPW meter sample tap,S,SW,EP,Region 4,SC
SC1120002,GRASSY POND WATER CO (1120002),PFOS,0.0040 æg/L,Y,Y,0.016,10200,Board of Public Works pump station,PS002,BPW meter sample tap,S,SW,EP,Region 4,SC
SC1120003,DRAYTONVILLE WATER DIST (1120003),PFOA,0.0040 æg/L,Y,Y,0.01,10001,Consecutive Connection to Board of Public Works,CC001,Wilkinsville Hwy & Chestnut Ridge Pump station sam,S,SW,EP,Region 4,SC
SC1120003,DRAYTONVILLE WATER DIST (1120003),PFOS,0.0040 æg/L,Y,Y,0.012,10001,Consecutive Connection to Board of Public Works,CC001,Wilkinsville Hwy & Chestnut Ridge Pump station sam,S,SW,EP,Region 4,SC
SC1120004,GOUCHER WD (1120004),PFOA,0.0040 æg/L,Y,Y,0.012,10001,Gaffney Connection - Hwy 150 BPW Master Meter,EP001,Hwy 150 Master Meter,S,SW,EP,Region 4,SC
SC1120004,GOUCHER WD (1120004),PFOS,0.0040 æg/L,Y,Y,0.015,10001,Gaffney Connection - Hwy 150 BPW Master Meter,EP001,Hwy 150 Master Meter,S,SW,EP,Region 4,SC
SC1850009,DCWA CALOMET VALLEY (1850009),PFOS,0.0040 æg/L,Y,Y,0.0052,10001,Summerville Intertie,EP001,Summerville Intertie,S,SW,EP,Region 4,SC
SC2620004,GSW&SA (SC2620004),PFOS,0.0040 æg/L,Y,Y,0.0044,26001,Bull Creek Plant,A26001,Finished Water,L,SW,EP,Region 4,SC
SC2620004,GSW&SA (SC2620004),PFOA,0.0040 æg/L,Y,Y,0.0042,26440,Conway Blend Well,CONWAYBLENDWELL,Conway Blend Well - Conway Pump Station,L,MX,EP,Region 4,SC
SC2620004,GSW&SA (SC2620004),PFOS,0.0040 æg/L,Y,Y,0.0042,26440,Conway Blend Well,CONWAYBLENDWELL,Conway Blend Well - Conway Pump Station,L,MX,EP,Region 4,SC
SC2810001,CAMDEN CITY OF (2810001),PFOA,0.0040 æg/L,Y,Y,0.0048,28005,Camden WTP,A28005,Entry Point to Dist. System,L,SW,EP,Region 4,SC
SC3010002,CLINTON CITY OF (3010002),PFOA,0.0040 æg/L,Y,Y,0.0067,A30002,CLINTON CITY OF (3010002),A30002,CLINTON CITY OF (A30002),L,SW,EP,Region 4,SC
SC3010002,CLINTON CITY OF (3010002),PFOS,0.0040 æg/L,Y,Y,0.0063,A30002,CLINTON CITY OF (3010002),A30002,CLINTON CITY OF (A30002),L,SW,EP,Region 4,SC
SC3020001,LAURENS COUNTY W&S COMM (SC3020001),PFOS,0.0040 æg/L,Y,Y,0.0044,30103,Clinton - Connection,P30103,"12484 N. Highway 56, Clinton",L,SW,EP,Region 4,SC
SC3210001,LEXINGTON TOWN OF (3210001),PFOS,0.0040 æg/L,Y,Y,0.0055,32001,West Columbia - Connection,P32001,Mineral Springs,L,SW,EP,Region 4,SC
SC3520002,MCCORMICK CO W&SA (SC3520002),PFOS,0.0040 æg/L,Y,Y,0.0079,10001,Connection to McCormick CPW,EP1,Sample Tap @ McCormick CPW POE,S,SW,EP,Region 4,SC
SC3610001,NEWBERRY CITY OF (3610001),PFOA,0.0040 æg/L,Y,Y,0.0041,A36002,NEWBERRY CITY OF (3610001),A36002EP,FINISHED ENTRY POINT,S,SW,EP,Region 4,SC
SC3610001,NEWBERRY CITY OF (3610001),PFOS,0.0040 æg/L,Y,Y,0.0093,A36002,NEWBERRY CITY OF (3610001),A36002EP,FINISHED ENTRY POINT,S,SW,EP,Region 4,SC
SC4010501,FORT JACKSON (4010501),PFOA,0.0040 æg/L,Y,Y,0.0062,40104,4010001 CIty of Columbia,P40104,4010001 City of Columbia Meter 2,L,SW,EP,Region 4,SC
SC4010501,FORT JACKSON (4010501),PFOS,0.0040 æg/L,Y,Y,0.0068,40104,4010001 CIty of Columbia,P40104,4010001 City of Columbia Meter 2,L,SW,EP,Region 4,SC
SC4120001,SALUDA CO W&S AUTHORITY (4120001),PFOS,0.0040 æg/L,Y,Y,0.0079,A41008,SALUDA CO W&S AUTHORITY (4120001),A41008,ZZSALUDA COUNTY WTP (A41008),S,SW,EP,Region 4,SC
SC4410001,UNION CITY OF (4410001),PFOA,0.0040 æg/L,Y,Y,0.0041,44001,Broad River Plant,A44001,Entry Point to Dist. System @ Water Plant,L,SW,EP,Region 4,SC
SD4680046,NPS-MOUNT RUSHMORE NATIONAL MEMORIAL,Hazard Index (HI),1 (unitless),Y,Y,2,10001,Treatment Plant,EP1NEW,Sample Tap @ Treatment Plant,S,GW,EP,Region 8,SD
SD4680046,NPS-MOUNT RUSHMORE NATIONAL MEMORIAL,PFHxS,0.01 æg/L,Y,Y,0.02,10001,Treatment Plant,EP1NEW,Sample Tap @ Treatment Plant,S,GW,EP,Region 8,SD
SD4680046,NPS-MOUNT RUSHMORE NATIONAL MEMORIAL,PFOS,0.0040 æg/L,Y,Y,0.01,10001,Treatment Plant,EP1NEW,Sample Tap @ Treatment Plant,S,GW,EP,Region 8,SD
TN0000430,HILLSVILLE UTILITY DISTRICT,PFOA,0.0040 æg/L,Y,Y,0.0087,1,Hwy41,SP1,SP Hwy41,L,SW,EP,Region 4,TN
TN0000430,HILLSVILLE UTILITY DISTRICT,PFOS,0.0040 æg/L,Y,Y,0.0059,1,Hwy41,SP1,SP Hwy41,L,SW,EP,Region 4,TN
TN0000541,PARSONS WATER DEPARTMENT,PFOA,0.0040 æg/L,Y,Y,0.0058,TP001,PARSONS WATER DEPARTMENT,EP001,ENTRY POINT,S,SW,EP,Region 4,TN
TN0000541,PARSONS WATER DEPARTMENT,PFOS,0.0040 æg/L,Y,Y,0.011,TP001,PARSONS WATER DEPARTMENT,EP001,ENTRY POINT,S,SW,EP,Region 4,TN
TN0000546,FIRST U.D. OF HARDIN COUNTY,PFOA,0.0040 æg/L,Y,Y,0.0096,TP001,FIRST U.D. OF HARDIN COUNTY,EP001,ENTRY POINT,S,SW,EP,Region 4,TN
TN0000546,FIRST U.D. OF HARDIN COUNTY,PFOS,0.0040 æg/L,Y,Y,0.016,TP001,FIRST U.D. OF HARDIN COUNTY,EP001,ENTRY POINT,S,SW,EP,Region 4,TN
TN0000611,SAVANNAH UTILITY DEPT,PFOS,0.0040 æg/L,Y,Y,0.011,90001,Water Plant,TP001,Entry Point A,L,GW,EP,Region 4,TN
TN0000628,SHELBYVILLE WATER SYSTEM,PFOA,0.0040 æg/L,Y,Y,0.0058,TP001,SHELBYVILLE WATER SYSTEM,EP001,ENTRY POINT,L,SW,EP,Region 4,TN
TN0000628,SHELBYVILLE WATER SYSTEM,PFOS,0.0040 æg/L,Y,Y,0.0041,TP001,SHELBYVILLE WATER SYSTEM,EP001,ENTRY POINT,L,SW,EP,Region 4,TN
TN0000707,TRENTON WATER SYSTEM,PFOS,0.0040 æg/L,Y,Y,0.024,TP001,TRENTON WATER SYSTEM,EP001,ENTRY POINT,S,GW,EP,Region 4,TN
TN0000820,FORT CAMPBELL WATER SYSTEM,Hazard Index (HI),1 (unitless),Y,Y,3,TN000820,Water Plant,FCPWTPA,Entry Point  A,L,GU,EP,Region 4,TN
TN0000820,FORT CAMPBELL WATER SYSTEM,PFHxS,0.01 æg/L,Y,Y,0.03,TN000820,Water Plant,FCPWTPA,Entry Point  A,L,GU,EP,Region 4,TN
TN0000820,FORT CAMPBELL WATER SYSTEM,PFOA,0.0040 æg/L,Y,Y,0.0058,TN000820,Water Plant,FCPWTPA,Entry Point  A,L,GU,EP,Region 4,TN
TN0000820,FORT CAMPBELL WATER SYSTEM,PFOS,0.0040 æg/L,Y,Y,0.025,TN000820,Water Plant,FCPWTPA,Entry Point  A,L,GU,EP,Region 4,TN
TX0300005,EULA WSC,PFOS,0.0040 æg/L,Y,Y,0.005,1ELMDALE,ElmDale Pump Station,1,ElmDale,S,SW,EP,Region 6,TX
TX0300005,EULA WSC,PFOS,0.0040 æg/L,Y,Y,0.0063,8CLYDE,Clyde Pump Station,8,Clyde,S,SW,EP,Region 6,TX
TX0710001,TOWN OF ANTHONY,PFOA,0.0040 æg/L,Y,Y,0.015,EP004,TOWN OF ANTHONY,TRTTAP,DITCH PIPE,S,GW,EP,Region 6,TX
TX0710001,TOWN OF ANTHONY,PFOS,0.0040 æg/L,Y,Y,0.017,EP004,TOWN OF ANTHONY,TRTTAP,DITCH PIPE,S,GW,EP,Region 6,TX
TX0720001,CITY OF DUBLIN,PFOS,0.0040 æg/L,Y,Y,0.0043,EP001,CITY OF DUBLIN,TRTTAP,VAULT,S,SW,EP,Region 6,TX
TX1010003,CITY OF BAYTOWN,PFOS,0.0040 æg/L,Y,Y,0.0056,14858,Baytown Area Water Authority,EP001,entry point to distribution system BAWA,L,SW,EP,Region 6,TX
TX1010056,CLEAR LAKE CITY WATER AUTHORITY,PFOS,0.0040 æg/L,Y,Y,0.0057,51775,Genoa Red Bluff Plant,EP002MC,Sample Site,L,SW,EP,Region 6,TX
TX1010056,CLEAR LAKE CITY WATER AUTHORITY,PFOS,0.0040 æg/L,Y,Y,0.0045,51776,Manor Field,EP003MC,Tap,L,MX,EP,Region 6,TX
TX1160004,"CITY OF GREENVILLE, TX",PFOS,0.0040 æg/L,Y,Y,0.006,54525,City of Greenville WTP,EP001MC,Sample Tap @ 501 Wesley St.,L,SW,EP,Region 6,TX
TX1290006,CITY OF TERRELL,PFOS,0.0040 æg/L,Y,Y,0.0072,66257,North Texas MWD Intertie,EP001,Entry Point to Dist. System,L,SW,EP,Region 6,TX
TX2200012,CITY OF FORT WORTH,Hazard Index (HI),1 (unitless),Y,Y,2,58294,North Holly WTP,EP001MC1,Sample Tap,L,SW,EP,Region 6,TX
TX2200012,CITY OF FORT WORTH,PFHxS,0.01 æg/L,Y,Y,0.02,58294,North Holly WTP,EP001MC1,Sample Tap,L,SW,EP,Region 6,TX
TX2200012,CITY OF FORT WORTH,PFOA,0.0040 æg/L,Y,Y,0.0059,58294,North Holly WTP,EP001MC1,Sample Tap,L,SW,EP,Region 6,TX
TX2200012,CITY OF FORT WORTH,PFOS,0.0040 æg/L,Y,Y,0.0062,58294,North Holly WTP,EP001MC1,Sample Tap,L,SW,EP,Region 6,TX
TX2200012,CITY OF FORT WORTH,PFOA,0.0040 æg/L,Y,Y,0.0055,58295,South Holly WTP,EP003MC2,Sample Tap,L,SW,EP,Region 6,TX
TX2200012,CITY OF FORT WORTH,PFOS,0.0040 æg/L,Y,Y,0.0053,58295,South Holly WTP,EP003MC2,Sample Tap,L,SW,EP,Region 6,TX
TX2200014,CITY OF HALTOM CITY,Hazard Index (HI),1 (unitless),Y,Y,2,35844,Fort Worth Hollis Purchase,EP002,Hollis Vault,L,SW,EP,Region 6,TX
TX2200014,CITY OF HALTOM CITY,PFHxS,0.01 æg/L,Y,Y,0.02,35844,Fort Worth Hollis Purchase,EP002,Hollis Vault,L,SW,EP,Region 6,TX
TX2200014,CITY OF HALTOM CITY,PFOS,0.0040 æg/L,Y,Y,0.0061,35844,Fort Worth Hollis Purchase,EP002,Hollis Vault,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,Hazard Index (HI),1 (unitless),Y,Y,3,58563,Northeast Plant,EP002MC2,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,PFHxS,0.01 æg/L,Y,Y,0.03,58563,Northeast Plant,EP002MC2,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,PFOA,0.0040 æg/L,Y,Y,0.0069,58563,Northeast Plant,EP002MC2,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,PFOS,0.0040 æg/L,Y,Y,0.025,58563,Northeast Plant,EP002MC2,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,Hazard Index (HI),1 (unitless),Y,Y,3,58564,Grimes/Northwest WTP,EP003MC3,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,PFHxS,0.01 æg/L,Y,Y,0.03,58564,Grimes/Northwest WTP,EP003MC3,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,PFOA,0.0040 æg/L,Y,Y,0.0066,58564,Grimes/Northwest WTP,EP003MC3,Sample Site,L,SW,EP,Region 6,TX
TX2210001,CITY OF ABILENE,PFOS,0.0040 æg/L,Y,Y,0.024,58564,Grimes/Northwest WTP,EP003MC3,Sample Site,L,SW,EP,Region 6,TX
TX2210011,CITY OF TYE,PFOS,0.0040 æg/L,Y,Y,0.0081,10001,Connection to Abilene,EP1,Sample Tap at PS1 - North Street,S,SW,EP,Region 6,TX
TX2270033,MANVILLE WSC,Hazard Index (HI),1 (unitless),Y,Y,2,11001,Tacon Plant,EP001MWSC,Tacon Lane EP001,L,GW,EP,Region 6,TX
TX2270033,MANVILLE WSC,PFNA,0.01 æg/L,Y,Y,0.02,11001,Tacon Plant,EP001MWSC,Tacon Lane EP001,L,GW,EP,Region 6,TX
TX2270033,MANVILLE WSC,PFOS,0.0040 æg/L,Y,Y,0.011,11001,Tacon Plant,EP001MWSC,Tacon Lane EP001,L,GW,EP,Region 6,TX
TX2270033,MANVILLE WSC,PFOS,0.0040 æg/L,Y,Y,0.0053,11007,FM 685 Site,EP007MWSC,FM 685 EP007,L,GW,EP,Region 6,TX
TX2270033,MANVILLE WSC,PFOS,0.0040 æg/L,Y,Y,0.0045,58697,Wells 4A & 4B,EP004MC,Sample Tap,L,GW,EP,Region 6,TX
TX2360001,CITY OF HUNTSVILLE,PFOS,0.0040 æg/L,Y,Y,0.0056,36016,Tra Huntsville Water Intertie,EP001,Entry Point to Dist. System,L,SW,EP,Region 6,TX
TX2360001,CITY OF HUNTSVILLE,PFOS,0.0040 æg/L,Y,Y,0.0071,59226,Palm St. Demand Wells,EP001MC,Sample Tap,L,GW,EP,Region 6,TX
UTAH27006,HILDALE - COLORADO CITY,Hazard Index (HI),1 (unitless),Y,Y,2,SS049,HILDALE - COLORADO CITY,SS049,"GROUPED SOURCES 03, 11, 13 & 14 (Treatment Plant)",S,GW,EP,Region 8,UT
UTAH27006,HILDALE - COLORADO CITY,PFHxS,0.01 æg/L,Y,Y,0.02,SS049,HILDALE - COLORADO CITY,SS049,"GROUPED SOURCES 03, 11, 13 & 14 (Treatment Plant)",S,GW,EP,Region 8,UT
UTAH27006,HILDALE - COLORADO CITY,PFOS,0.0040 æg/L,Y,Y,0.013,SS049,HILDALE - COLORADO CITY,SS049,"GROUPED SOURCES 03, 11, 13 & 14 (Treatment Plant)",S,GW,EP,Region 8,UT
VA2770900,WESTERN VIRGINIA WATER AUTHORITY,PFOS,0.0040 æg/L,Y,Y,0.0048,EP037,BUSH #1 WELL,EP037,BUSH #1 WELL TAP,L,GW,EP,Region 3,VA
VA6059455,FORT BELVOIR NORTH AREA,PFOA,0.0040 æg/L,Y,Y,0.0047,00001,Fort Belvoir North Area,BACKLICKROAD,Backlick Road Entry Point,L,SW,EP,Region 3,VA
VA6061318,NEW BALTIMORE REGIONAL,PFOS,0.0040 æg/L,Y,Y,0.0052,EP008,NEW BALTIMORE REGIONAL,EP008,POE- ROCK SPRINGS,S,GW,EP,Region 3,VA
VA6061318,NEW BALTIMORE REGIONAL,PFOS,0.0040 æg/L,Y,Y,0.012,EP011,NEW BALTIMORE REGIONAL,EP011,TANK OUTLET/SHILLS,S,GW,EP,Region 3,VA
VA6107650,"ROUND HILL, TOWN OF",PFOA,0.0040 æg/L,Y,Y,0.0055,EP002,"ROUND HILL, TOWN OF",EP002,ENTRY POINT-719 WELL,S,GW,EP,Region 3,VA
VA6107650,"ROUND HILL, TOWN OF",PFOS,0.0040 æg/L,Y,Y,0.0084,EP002,"ROUND HILL, TOWN OF",EP002,ENTRY POINT-719 WELL,S,GW,EP,Region 3,VA
VA6107650,"ROUND HILL, TOWN OF",PFOS,0.0040 æg/L,Y,Y,0.008,EP008,"ROUND HILL, TOWN OF",EP008,POE-WELLS 21SA & 21SB,S,GW,EP,Region 3,VA
VA6153060,QUANTICO MCB-CAMP BARRETT,PFOS,0.0040 æg/L,Y,Y,0.0057,10001,CAMP BARRETT PUMP STATION,EP001,CAMP BARRETT PUMP STATION SAMPLE TAP,S,SW,EP,Region 3,VA
VA6153625,DALE CITY,PFOA,0.0040 æg/L,Y,Y,0.0044,19438,Ashdale Meter,EP001,Ashdale Meter EP,L,SW,EP,Region 3,VA
WA5305800,BENTON CITY WATER,PFOS,0.0040 æg/L,Y,Y,0.0041,20001,1502 Kendall Sample Station,EP001,Kendall Sample Station,S,GW,EP,Region 10,WA
WA5305800,BENTON CITY WATER,PFOS,0.0040 æg/L,Y,Y,0.0044,20003,Wastewater Treatment Plant,EP003,WWTP Sample Station After Meter,S,GW,EP,Region 10,WA
WA5310800,CAMAS MUNICIPAL WATER SEWER SYSTEM,PFOS,0.0040 æg/L,Y,Y,0.006,00006,Deep Well #13,00006,Entry Point to Dist. System,L,GW,EP,Region 10,WA
WA5313333,CLARK PUBLIC UTILITIES,PFOS,0.0040 æg/L,Y,Y,0.0042,00024,Well 22 HAZ S24,1333324,Well Pumphouse Spigot,L,GW,EP,Region 10,WA
WA5326050,JBLM Lewis,PFOS,0.0040 æg/L,Y,Y,0.0092,00001,Sequalitchew Spring,S01,Entry Point to Dist. System,L,GW,EP,Region 10,WA
WA5326050,JBLM Lewis,PFOS,0.0040 æg/L,Y,Y,0.0094,00003,Well #12A,S06,Entry Point to Dist. System,L,GW,EP,Region 10,WA
WA5326050,JBLM Lewis,PFOA,0.0040 æg/L,Y,Y,0.005,00007,Well #12B,S11,Entry Point to Dist. System,L,GW,EP,Region 10,WA
WA5326050,JBLM Lewis,PFOS,0.0040 æg/L,Y,Y,0.01,00007,Well #12B,S11,Entry Point to Dist. System,L,GW,EP,Region 10,WA
